batch,train_loss,learning_rate,grad_norm
154,2.3500356674194336,0.1,0.8981547891371082
155,2.415541648864746,0.1,0.866126737474503
156,2.3739233016967773,0.1,0.8576439457253263
157,2.4047622680664062,0.1,0.8633372853631281
158,2.288402557373047,0.1,0.9136409413599393
159,2.2873172760009766,0.1,0.9212347746018444
160,2.328141212463379,0.1,0.8945330909449595
161,2.269867181777954,0.1,0.8086748386605757
162,2.2175233364105225,0.1,0.860605535305766
163,2.2889859676361084,0.1,0.8166896559946444
164,2.262885570526123,0.1,0.9062632035748712
165,2.2839603424072266,0.1,0.8538281295566645
166,2.278470516204834,0.1,0.7834448886123037
167,2.297872543334961,0.1,0.7786074792715425
168,2.2819366455078125,0.1,0.829860805080693
169,2.269742488861084,0.1,0.8890222366422929
170,2.273129940032959,0.1,0.9232861691943128
171,2.249691963195801,0.1,0.839605178517856
172,2.2726387977600098,0.1,0.838057790237902
173,2.2296664714813232,0.1,0.8885079445374687
174,2.3201851844787598,0.1,0.9145848422578666
175,2.286795139312744,0.1,0.8642424701295846
176,2.222835063934326,0.1,0.8966343303599457
177,2.2510714530944824,0.1,1.0218770691076056
178,2.1836905479431152,0.1,0.8366883820791999
179,2.134441614151001,0.1,0.8841031772942584
180,2.2120351791381836,0.1,0.816060835977442
181,2.372267246246338,0.1,0.8967125784498721
182,2.2576675415039062,0.1,0.8764216855104653
183,2.185049533843994,0.1,0.8836293137523992
184,2.180232048034668,0.1,0.8748859113117056
185,2.2796859741210938,0.1,0.9519746699595336
186,2.179302930831909,0.1,0.8946388172140577
187,2.203486680984497,0.1,0.8782563232068303
188,2.2192492485046387,0.1,0.974182888696325
189,2.3019425868988037,0.1,0.9295104663970964
190,2.2535223960876465,0.1,0.9160657060128985
191,2.1994781494140625,0.1,0.9638943754553273
192,2.1465258598327637,0.1,0.8646099304869151
193,2.210439682006836,0.1,0.8853027887592165
194,2.22261118888855,0.1,0.8780043569842867
195,2.1701979637145996,0.1,0.9395499161551496
196,2.2404110431671143,0.1,0.947838602517018
197,2.132716417312622,0.1,0.922339797064412
198,2.165832757949829,0.1,0.9192260150275673
199,2.138929843902588,0.1,0.9134182246535452
200,2.1529226303100586,0.1,0.9334792793840376
201,2.1842281818389893,0.1,0.9413374954606123
202,2.2147374153137207,0.1,1.0002673171655148
203,2.1263372898101807,0.1,0.874593553588686
204,2.221505641937256,0.1,1.0114432409778449
205,2.1689088344573975,0.1,0.9081689821564641
206,2.0860695838928223,0.1,0.8856427217264111
207,2.124647617340088,0.1,0.8696819986074075
208,2.1655337810516357,0.1,0.8462515119967862
209,2.1438236236572266,0.1,0.9857193966137815
210,2.164137125015259,0.1,1.0062943894650713
211,2.103607177734375,0.1,0.9189499925958259
212,2.086496591567993,0.1,0.8832250390199119
213,2.1098275184631348,0.1,0.8795746168212879
214,2.094069480895996,0.1,1.0249145832004534
215,2.076510429382324,0.1,0.8680629247904847
216,2.163789749145508,0.1,0.9179727290920082
217,2.1048593521118164,0.1,1.0203229152450903
218,2.0484511852264404,0.1,0.8624399562479903
219,2.1353683471679688,0.1,0.9391850666005768
220,2.157227039337158,0.1,0.9204261235286969
221,2.072827100753784,0.1,0.9752310473687966
222,2.0916857719421387,0.1,0.9852694598151491
223,2.0522191524505615,0.1,0.9268277886599607
224,2.0611801147460938,0.1,1.0562348512105617
225,2.0742037296295166,0.1,1.026976878155824
226,2.0599403381347656,0.1,0.9254546719835773
227,2.016859292984009,0.1,0.9350518758584334
228,2.089279890060425,0.1,1.02476355332
229,2.0740582942962646,0.1,1.0313696238481247
230,2.0961217880249023,0.1,0.9402274451989768
231,2.131108283996582,0.1,1.0422786977768153
232,2.0667307376861572,0.1,1.182865272287662
233,2.1106152534484863,0.1,1.0560734737986277
234,2.1018218994140625,0.1,0.9791324644352694
235,2.0692899227142334,0.1,1.013023981259035
236,1.954362392425537,0.1,0.9131940979600606
237,2.097175121307373,0.1,1.0279924850435425
238,2.026553153991699,0.1,0.9646988406274717
239,2.07328462600708,0.1,1.0444094184616062
240,2.1365888118743896,0.1,0.9226295608525796
241,1.9789760112762451,0.1,0.8926353776490498
242,2.013252019882202,0.1,0.9408551452524422
243,2.073970317840576,0.1,0.9366531436419306
244,2.0613818168640137,0.1,0.8832849776852373
245,2.0999746322631836,0.1,0.9780921820689303
246,2.0749130249023438,0.1,0.9604715038989942
247,1.992629885673523,0.1,1.021118218932823
248,2.148268461227417,0.1,1.1169767796132102
249,2.0429892539978027,0.1,0.9435182585931494
250,1.9739686250686646,0.1,0.9946582955408115
251,2.021488904953003,0.1,1.1307234344503725
252,2.0715644359588623,0.1,1.0348611648846344
253,1.9887700080871582,0.1,1.0065536571725413
254,2.1197245121002197,0.1,1.157145741826007
255,2.0303759574890137,0.1,1.1044097203436805
256,2.010293960571289,0.1,1.093848943110758
257,1.9927672147750854,0.1,1.080512068854365
258,1.9889349937438965,0.1,0.9857888609942396
259,1.980830192565918,0.1,0.9735972216080686
260,1.9880385398864746,0.1,1.0336761245188169
261,1.9113315343856812,0.1,0.9800731458958447
262,2.022214889526367,0.1,0.9964115191052226
263,1.9710948467254639,0.1,1.0552230562691736
264,1.9150850772857666,0.1,0.8957275285728781
265,1.9863146543502808,0.1,0.9608373553600702
266,2.069932460784912,0.1,1.0244632774103997
267,1.8505468368530273,0.1,1.0393208793378035
268,1.9840162992477417,0.1,0.9585920420498445
